Date,Value,High,Low
19/02/2019,15155.84,15245.17,15100.55
18/02/2019,15227.24,15320.86,15198.89
17/02/2019,15198.89,15298.27,14984.46
14/02/2019,14984.46,15076.44,14949.07
13/02/2019,14949.07,14999.47,14927.64
12/02/2019,14927.64,14935.33,14784.82
11/02/2019,14784.82,14798.95,14748.81
10/02/2019,14763.94,14787.73,14745.67
07/02/2019,14753.68,14810,14741.71
06/02/2019,14766.59,14768.72,14699.47
05/02/2019,14733.11,14733.36,14366.06
04/02/2019,14366.06,14379.39,14243.81
03/02/2019,14243.81,14245.72,14126.68
31/01/2019,14126.68,14148.24,14091.98
30/01/2019,14093.4,14152.11,13976.42
29/01/2019,13976.52,13978.42,13907.12
28/01/2019,13911.34,13930.75,13817.1
27/01/2019,13817.1,13822.54,13506.65
23/01/2019,13506.65,13519.17,13385.39
22/01/2019,13474.55,13621.8,13474.55
21/01/2019,13574.99,13588.03,13427.73
20/01/2019,13444.21,13500.4,13444.21
17/01/2019,13482.99,13554.19,13474.04
16/01/2019,13510.27,13560.72,13447.12
15/01/2019,13447.12,13468.12,13335.75
14/01/2019,13335.75,13525.83,13335.75
13/01/2019,13525.83,13581.11,13367.44
10/01/2019,13367.44,13370.81,13299.77
09/01/2019,13365.58,13510.47,13365.58
08/01/2019,13402.7,13422.94,13343.08
06/01/2019,13343.08,13343.08,13264.7
03/01/2019,13264.7,13288.5,13204.37
02/01/2019,13204.37,13221.66,13035.66
31/12/2018,13035.77,13036.72,12944.52
30/12/2018,12944.52,13009.79,12943.64
27/12/2018,12984.21,13037.81,12840.16
26/12/2018,12840.16,12857.27,12665.01
25/12/2018,12670.63,12784.44,12634.7
24/12/2018,12784.44,12947.76,12754.88
23/12/2018,12947.35,13152.85,12947.35
20/12/2018,13137.58,13137.58,13016.25
19/12/2018,13078.2,13152.54,13078.2
18/12/2018,13121.11,13222.99,13121.11
17/12/2018,13215.4,13218.3,12992.06
16/12/2018,12992.06,13022.01,12910.03
13/12/2018,12996.89,13019.84,12856.83
12/12/2018,12856.83,12856.83,12664.41
11/12/2018,12664.41,12664.43,12476.18
10/12/2018,12476.18,12478.74,12139.65
09/12/2018,12140,12387.82,12076.83
06/12/2018,12387.58,12653.99,12387.58
05/12/2018,12586.74,12661.65,12525.35
04/12/2018,12624.74,12934.44,12618.33
03/12/2018,12934.44,13166.53,12934.44
02/12/2018,13150.08,13319.5,13150.08
29/11/2018,13319.5,13357.46,13306.39
28/11/2018,13309.49,13397.73,13213.95
27/11/2018,13213.95,13215.68,13049.12
26/11/2018,13049.12,13154.61,13040.28
25/11/2018,13153.55,13675.37,13153.55
22/11/2018,13675.37,13780.72,13675.37
21/11/2018,13731.12,13906.31,13724.71
19/11/2018,13906.31,14005.28,13897.91
18/11/2018,13968.8,13976.21,13681.67
15/11/2018,13681.67,13695.39,13487.2
14/11/2018,13487.2,13543.64,13465.04
13/11/2018,13543.64,13717.81,13543.64
12/11/2018,13678.36,13678.36,13527.97
11/11/2018,13570.89,13775.26,13570.89
08/11/2018,13732.68,13746.33,13611.56
07/11/2018,13615.85,13652.1,13436.11
06/11/2018,13436.11,13436.11,13222.34
05/11/2018,13234.62,13236.59,13161.77
04/11/2018,13170.28,13244.74,13169.75
01/11/2018,13202.32,13254.14,13199.23
31/10/2018,13250.29,13378.62,13154.56
30/10/2018,13154.56,13155.46,13074.47
29/10/2018,13074.47,13074.47,12956.29
28/10/2018,12980.96,13094.29,12967.72
25/10/2018,13023.73,13246.39,12991.27
24/10/2018,13246.39,13580.11,13246.39
23/10/2018,13579.6,13669.39,13524.43
22/10/2018,13646.26,13646.26,13524.67
21/10/2018,13524.67,13644.16,13428.18
18/10/2018,13644.16,13838.52,13643.84
17/10/2018,13815.6,13845.23,13689.39
16/10/2018,13689.39,13698.03,13453.28
15/10/2018,13521.46,13572.9,13408.34
14/10/2018,13537.47,13587.92,13283.31
11/10/2018,13283.31,13621.23,13174.06
10/10/2018,13621.23,13621.32,13558.87
09/10/2018,13588.74,13690.08,13587.41
08/10/2018,13604.01,14110.65,13604.01
04/10/2018,14104.9,14313.17,14070.54
03/10/2018,14313.17,14491.45,14313.17
02/10/2018,14381.55,14455.37,14380.71
01/10/2018,14446.72,14616.47,14446.72
30/09/2018,14616.47,14810.98,14615.13
27/09/2018,14632.4,14647.83,14540.23
26/09/2018,14612.18,14615.93,14358.64
25/09/2018,14358.64,14360.97,14192.07
24/09/2018,14200.68,14304.17,14179.66
23/09/2018,14261.25,14304.18,14083.48
20/09/2018,14083.48,14371.7,14055.04
19/09/2018,14098.56,14653.91,14098.19
18/09/2018,14653.91,14843.96,14650.97
17/09/2018,14650.97,14755.63,14581.5
16/09/2018,14755.63,15308.62,14755.63
13/09/2018,15308.62,15490.93,15308.62
12/09/2018,15488.49,15628.43,15487.15
10/09/2018,15628.43,15741.16,15626.93
09/09/2018,15740.06,15817.59,15740.06
06/09/2018,15803.17,15813.68,15750.94
05/09/2018,15750.94,15929.31,15720.34
04/09/2018,15922.96,16004.75,15821.92
03/09/2018,15821.92,15852.36,15748.71
02/09/2018,15852.36,16009.41,15852.36
30/08/2018,16009.41,16021.65,15835.73
29/08/2018,15835.73,15835.95,15605.48
28/08/2018,15606.18,15627.12,15236.64
27/08/2018,15236.64,15246.31,15071.36
26/08/2018,15239.03,15346.25,15239.03
19/08/2018,15273.39,15295.98,15237.32
16/08/2018,15295.97,15394.29,15287.13
15/08/2018,15357.44,15380.28,15307.41
14/08/2018,15356.81,15551.45,15356.81
13/08/2018,15521.52,15739.74,15519.84
12/08/2018,15738.34,15924.06,15737.33
09/08/2018,15924.06,15983.94,15862.86
08/08/2018,15862.86,15895.33,15761.55
07/08/2018,15761.55,15761.55,15644.81
06/08/2018,15645.56,15741.45,15639.09
05/08/2018,15737.05,15807.38,15716.08
02/08/2018,15806.38,15812.53,15663.55
01/08/2018,15670.18,15757.91,15580.19
31/07/2018,15580.19,15580.19,15297.02
30/07/2018,15297.02,15378.11,15294.74
29/07/2018,15378.11,15393.95,15199.29
26/07/2018,15199.29,15199.29,15092.18
25/07/2018,15186.36,15494.36,15186.36
24/07/2018,15480.37,15559.27,15303.79
22/07/2018,15303.79,15417.96,15280.91
19/07/2018,15416.31,15592.18,15416.31
18/07/2018,15578.73,15592.57,15420.72
17/07/2018,15420.72,15713.09,15420.72
16/07/2018,15655.89,15842.46,15655.69
15/07/2018,15842.46,15925.1,15842.46
12/07/2018,15879.81,16041.1,15879.81
11/07/2018,15952.42,15971.27,15921.03
10/07/2018,15921.03,15921.03,15785.93
09/07/2018,15785.93,15839.84,15499.37
08/07/2018,15839.84,16242.1,15839.84
05/07/2018,16125.34,16310.99,16099.34
04/07/2018,16309.65,16456.66,16309.65
03/07/2018,16421.32,16421.79,16362.59
02/07/2018,16362.59,16422.18,16348.55
28/06/2018,16348.55,16407.01,16176.41
27/06/2018,16176.41,16251.64,16142.67
26/06/2018,16197.44,16457.51,16183.81
25/06/2018,16457.51,16571.86,16392.28
24/06/2018,16395.02,16414.22,16345.77
21/06/2018,16345.77,16351.13,16143.48
20/06/2018,16143.48,16143.48,16056.97
19/06/2018,16067.77,16247.04,16021.94
14/06/2018,16220.93,16282.63,16151.7
13/06/2018,16178.28,16188.44,15938.11
12/06/2018,15938.11,15970.34,15874.47
11/06/2018,15921.25,16142.72,15921.25
10/06/2018,16142.72,16176.49,15923.66
07/06/2018,15923.66,15960.66,15788.3
06/06/2018,15908.91,16209.64,15908.91
05/06/2018,16022.11,16404.33,15782.08
04/06/2018,16404.33,16717.82,16404.33
03/06/2018,16675.31,16699.52,16414.53
31/05/2018,16414.53,16760.24,16335.92
30/05/2018,16760.24,17005.86,16760.24
29/05/2018,17005.86,17052.27,16791.09
28/05/2018,16791.09,16791.29,16639.01
27/05/2018,16648.47,16677.06,16600.62
24/05/2018,16633.97,16753.65,16633.49
23/05/2018,16662.55,16713.39,16657.66
22/05/2018,16657.66,16806.85,16656.03
21/05/2018,16780.91,16896.23,16780.91
20/05/2018,16782.07,16937.2,16744.45
17/05/2018,16877.66,17028.48,16877.66
16/05/2018,16993.21,17015.16,16868.96
15/05/2018,16985.78,17120.68,16984.07
14/05/2018,16984.07,17223.69,16982.34
13/05/2018,17184.02,17360.17,17155.14
10/05/2018,17155.14,17460.3,17153.68
09/05/2018,17460.3,17886.98,17460.3
08/05/2018,17814.45,17836.46,17523.15
07/05/2018,17523.15,17620.44,17518.5
06/05/2018,17610.87,17941.52,17610.87
03/05/2018,17832.86,18178.64,17832.68
02/05/2018,18173.16,18310.92,18173.16
30/04/2018,18295.57,18354.02,18293.77
29/04/2018,18304.46,18413.19,18304.46
26/04/2018,18363.29,18401.24,18121.96
24/04/2018,18121.96,18238.95,18080.7
23/04/2018,18080.7,18094.53,17898.09
22/04/2018,17898.09,17962.44,17781.02
19/04/2018,17781.02,17808.6,17673.44
18/04/2018,17705.87,17904.8,17705.87
17/04/2018,17802.48,17823.31,17620.28
16/04/2018,17620.28,17654.49,17586.88
15/04/2018,17588.86,17674.21,17587.53
12/04/2018,17615.69,17945.13,17615.69
11/04/2018,17943.96,18082.16,17697.32
10/04/2018,17697.32,17700.16,17396.37
05/04/2018,17410.59,17561.53,17394.62
04/04/2018,17509.65,17779.9,17492.71
03/04/2018,17492.71,17684.66,17403.18
02/04/2018,17684.66,17730.25,17595.88
01/04/2018,17595.88,17663.64,17450.15
29/03/2018,17450.15,17461.2,17305.51
28/03/2018,17305.51,17364.62,17270.43
27/03/2018,17270.43,17277.87,17104.34
26/03/2018,17104.34,17199.02,16984.69
25/03/2018,16984.69,17064.58,16892.86
22/03/2018,17064.58,17196.81,17055.66
21/03/2018,17147.12,17302.84,17113.9
20/03/2018,17113.9,17172.13,17056.43
19/03/2018,17172.13,17331.1,17172.13
18/03/2018,17271.03,17301.1,16999.1
15/03/2018,16999.1,17004.59,16745.64
14/03/2018,16881.72,17113.8,16881.72
13/03/2018,16989.06,17005.33,16742.15
12/03/2018,16742.15,16746.08,16391.48
11/03/2018,16391.48,16485.64,16324.98
08/03/2018,16472.28,16493.03,16384.07
07/03/2018,16384.07,16411.28,16022.26
06/03/2018,16022.26,16022.26,15709.01
05/03/2018,15709.01,15714.94,15519.55
04/03/2018,15519.55,15522.08,15414.18
01/03/2018,15443.18,15494.55,15437.3
28/02/2018,15472.69,15693.53,15472.69
27/02/2018,15522.88,15561.6,15442.56
26/02/2018,15454,15533.99,15454
25/02/2018,15467.77,15495.46,15318.92
22/02/2018,15318.92,15347.71,15242.85
21/02/2018,15244.49,15351.65,15202.22
20/02/2018,15219.26,15248.85,15158.12
19/02/2018,15158.12,15170.19,15045.56
18/02/2018,15045.56,15161.13,14965.93
15/02/2018,14965.93,14998.97,14805.95
14/02/2018,14805.95,14812.77,14659.98
13/02/2018,14729.75,14962.45,14729.75
12/02/2018,14890.71,14993.51,14827
11/02/2018,14828.36,14931.36,14798.64
08/02/2018,14921.29,15058.53,14921.29
07/02/2018,15037.05,15053.09,14717.98
06/02/2018,14717.98,14962.14,14468.09
05/02/2018,14962.14,14979.13,14874.84
04/02/2018,14874.84,15088.66,14857.87
01/02/2018,15088.66,15135.12,15026.19
31/01/2018,15042.37,15315.66,15042.37
30/01/2018,15315.66,15385.02,15315.07
29/01/2018,15369.13,15401.53,15174.94
28/01/2018,15311.15,15339.24,15170.73
24/01/2018,15170.73,15197.08,15156.1
23/01/2018,15197.08,15243.23,15167.45
22/01/2018,15243.23,15349.76,15243.23
21/01/2018,15339.91,15472.43,15339.91
18/01/2018,15411,15419.44,15198.54
17/01/2018,15198.54,15202.51,15076.64
16/01/2018,15089.37,15152.97,15089.37
15/01/2018,15127.76,15273.8,15127.76
14/01/2018,15254.85,15313.74,15242.48
11/01/2018,15242.48,15259.83,15191.01
10/01/2018,15192.55,15215.54,15159.37
09/01/2018,15159.37,15179.18,14953.17
08/01/2018,14953.17,14953.17,14778.97
04/01/2018,14782.38,14893.08,14782.38
03/01/2018,14833.73,15030.93,14833.73
02/01/2018,15023.76,15055.06,15019.09
31/12/2017,15019.14,15060.1,14995.91
28/12/2017,15016.97,15035.3,14903.81
27/12/2017,14904.82,14929.49,14857.9
26/12/2017,14922.85,14978.9,14843.33
25/12/2017,14843.33,14875.75,14778.65
24/12/2017,14790.78,14807.29,14667.39
21/12/2017,14668.59,14743.86,14666.99
20/12/2017,14682.14,14702.52,14625.56
19/12/2017,14678.41,14785.25,14678.41
18/12/2017,14721.45,14747.43,14701.65
17/12/2017,14716.66,14774.79,14679.91
14/12/2017,14679.91,14745.1,14623.75
13/12/2017,14651.42,14700.81,14589.03
12/12/2017,14590.2,14608.39,14426.75
11/12/2017,14426.75,14432.04,14388
10/12/2017,14414.25,14447.91,14294.73
07/12/2017,14294.73,14345.58,14277.74
06/12/2017,14345.58,14468.12,14345.58
05/12/2017,14460.96,14576.04,14460.96
04/12/2017,14572.17,14724.91,14572.17
03/12/2017,14713.63,14718.72,14582.22
29/11/2017,14582.22,14655.01,14533.27
28/11/2017,14537.03,14547.76,14219.99
27/11/2017,14219.99,14227.28,14142.81
26/11/2017,14222.7,14232.74,14096.73
23/11/2017,14106.17,14106.17,13839.37
22/11/2017,13839.37,13840.21,13725.45
21/11/2017,13725.45,13815.74,13680.5
20/11/2017,13680.5,13758.35,13675.3
19/11/2017,13742.11,13855.13,13742.11
16/11/2017,13847.36,14025.11,13847.35
15/11/2017,14025.11,14192.26,14025.11
14/11/2017,14132.96,14164.87,14104.7
13/11/2017,14123.31,14270.55,14122.29
12/11/2017,14270.55,14424.52,14270.55
09/11/2017,14350.14,14362.68,14204.95
08/11/2017,14204.95,14204.95,14008.84
07/11/2017,14057.56,14072.92,13964.58
06/11/2017,14072.92,14196.71,14072.92
05/11/2017,14183.77,14319.34,14127.03
02/11/2017,14319.34,14359.23,14276.55
01/11/2017,14277.29,14345.43,14277.29
31/10/2017,14342.38,14386.22,14197.21
30/10/2017,14197.21,14197.21,14024.41
29/10/2017,14024.41,14033.75,13955.47
26/10/2017,13955.47,14012.86,13901.38
25/10/2017,13901.38,13928.38,13841.3
24/10/2017,13928.38,14049.38,13870.34
23/10/2017,13870.34,13872.49,13694.26
22/10/2017,13706.06,13757.3,13689.52
19/10/2017,13713.62,13754.26,13590.15
18/10/2017,13590.15,13696.83,13525.48
17/10/2017,13525.48,13536.25,13411
16/10/2017,13525.25,13905.79,13524.98
15/10/2017,13905.79,13932.43,13891.71
12/10/2017,13891.71,13924.31,13816.05
11/10/2017,13816.05,13837.68,13780.37
10/10/2017,13824.08,13986.49,13824.08
09/10/2017,13968.53,14122.1,13968.53
08/10/2017,13997.69,13998.27,13881.97
04/10/2017,13881.97,13981.15,13811.69
03/10/2017,13930.73,14002.51,13871.52
02/10/2017,14000.43,14102,13976.78
01/10/2017,13976.78,13991.17,13882.38
28/09/2017,13888.51,13894.84,13740.82
27/09/2017,13740.82,13740.97,13656.54
26/09/2017,13704.13,13792.63,13674.42
25/09/2017,13674.42,13690.35,13599.04
24/09/2017,13607.19,13706.41,13607.19
20/09/2017,13695.33,13784.09,13695.33
19/09/2017,13730,13736.87,13592.71
18/09/2017,13592.71,13656.14,13571.55
17/09/2017,13612.51,13672.48,13610.61
14/09/2017,13610.61,13639.75,13442.55
13/09/2017,13442.55,13492.77,13411.15
12/09/2017,13474.88,13533.24,13446.54
11/09/2017,13533.24,13542.52,13455.19
10/09/2017,13455.19,13516.03,13432.69
07/09/2017,13432.69,13436.98,13317.89
06/09/2017,13317.89,13461.64,13317.26
05/09/2017,13415.05,13433.03,13393.19
30/08/2017,13415.77,13424.82,13195.34
29/08/2017,13195.34,13195.77,13013.73
28/08/2017,13013.73,13013.73,12913.25
27/08/2017,12913.25,12949.65,12899.48
24/08/2017,12926.4,13012.59,12925.9
23/08/2017,12996.2,13117.68,12996.2
22/08/2017,13114.87,13169.67,13106.12
21/08/2017,13106.12,13115.82,13025.13
20/08/2017,13026.29,13125.67,13026.29
